category,food_id,id,name,WATER,FIBSOL,FIBINS,FIBTG,FIB-SDFS,FIB-SDFP,FIB-IDF,STARES,FIB-TDF,
06,06236,0743,はくさい　漬物　キムチ,88.4,0.6,1.6,2.2,-,-,-,-,-,
06,06237,0744,パクチョイ　葉　生,94.0,0.4,1.4,1.8,-,-,-,-,-,
06,06238,0745,バジル　葉　生,91.5,0.9,3.1,4.0,-,-,-,-,-,
06,06239,0746,パセリ　葉　生,84.7,0.6,6.2,6.8,-,-,-,-,-,
06,06240,0747,はつかだいこん　根　生,95.3,0.2,1.0,1.2,-,-,-,-,-,
06,06392,0748,はなっこりー　生,89.5,-,-,-,0.1,0.3,2.8,-,3.1,
06,06241,0749,はやとうり　果実　白色種　生,94.0,0.2,1.0,1.2,-,-,-,-,-,
06,06242,0750,はやとうり　果実　白色種　塩漬,91.0,0.3,1.3,1.6,-,-,-,-,-,
06,06353,0751,はやとうり　果実　緑色種　生,94.0,0.2,1.0,1.2,-,-,-,-,-,
06,06243,0752,ビーツ　根　生,87.6,0.7,2.0,2.7,-,-,-,-,-,
06,06244,0753,ビーツ　根　ゆで,86.9,0.8,2.1,2.9,-,-,-,-,-,
06,06245,0754,（ピーマン類）　青ピーマン　果実　生,93.4,0.6,1.7,2.3,-,-,-,-,-,
06,06246,0755,（ピーマン類）　青ピーマン　果実　油いため,89.0,0.6,1.8,2.4,-,-,-,-,-,
06,06247,0756,（ピーマン類）　赤ピーマン　果実　生,91.1,0.5,1.1,1.6,-,-,-,-,-,
06,06248,0757,（ピーマン類）　赤ピーマン　果実　油いため,86.6,0.5,1.1,1.6,-,-,-,-,-,
06,06393,0758,（ピーマン類）　オレンジピーマン　果実　生,94.2,-,-,-,Tr,0.9,0.9,-,1.8,
06,06249,0760,（ピーマン類）　黄ピーマン　果実　生,92.0,0.4,0.9,1.3,-,-,-,-,-,
06,06250,0761,（ピーマン類）　黄ピーマン　果実　油いため,87.6,0.4,0.9,1.3,-,-,-,-,-,
06,06251,0762,（ピーマン類）　トマピー　果実　生,90.9,0.6,1.0,1.6,-,-,-,-,-,
06,06252,0763,ひのな　根・茎葉　生,92.5,0.7,2.3,3.0,-,-,-,-,-,
06,06253,0764,ひのな　根・茎葉　甘酢漬,76.4,0.9,3.8,4.7,-,-,-,-,-,
06,06254,0765,ひろしまな　葉　生,92.7,0.4,2.0,2.4,-,-,-,-,-,
06,06255,0766,ひろしまな　塩漬,92.7,0.8,1.6,2.4,-,-,-,-,-,
06,06256,0767,（ふき類）　ふき　葉柄　生,95.8,0.1,1.2,1.3,-,-,-,-,-,
06,06257,0768,（ふき類）　ふき　葉柄　ゆで,97.4,0.1,1.0,1.1,-,-,-,-,-,
06,06258,0769,（ふき類）　ふきのとう　花序　生,85.5,1.0,5.4,6.4,-,-,-,-,-,
06,06259,0770,（ふき類）　ふきのとう　花序　ゆで,89.2,0.9,3.3,4.2,-,-,-,-,-,
06,06260,0771,ふじまめ　若ざや　生,89.2,0.5,3.9,4.4,-,-,-,-,-,
06,06261,0772,ふだんそう　葉　生,92.2,0.5,2.8,3.3,-,-,-,-,-,
06,06262,0773,ふだんそう　葉　ゆで,90.4,0.5,3.3,3.8,-,-,-,-,-,
06,06263,0774,ブロッコリー　花序　生,86.2,0.9,4.3,5.1,-,-,-,-,-,
06,06264,0775,ブロッコリー　花序　ゆで,89.9,1.0,3.3,4.3,-,-,-,-,-,
06,06354,0779,ブロッコリー　芽ばえ　生,94.3,0.3,1.5,1.8,-,-,-,-,-,
06,06265,0780,へちま　果実　生,94.9,0.5,0.5,1.0,-,-,-,-,-,
06,06266,0781,へちま　果実　ゆで,94.2,0.6,0.9,1.5,-,-,-,-,-,
06,06267,0782,ほうれんそう　葉　通年平均　生,92.4,0.7,2.1,2.8,-,-,-,-,-,
06,06268,0783,ほうれんそう　葉　通年平均　ゆで,91.5,0.6,3.0,3.6,-,-,-,-,-,
06,06359,0784,ほうれんそう　葉　通年平均　油いため,82.0,0.8,3.8,4.6,-,-,-,-,-,
06,06355,0785,ほうれんそう　葉　夏採り　生,92.4,0.7,2.1,2.8,-,-,-,-,-,
06,06357,0786,ほうれんそう　葉　夏採り　ゆで,91.5,0.6,3.0,3.6,-,-,-,-,-,
06,06356,0787,ほうれんそう　葉　冬採り　生,92.4,0.7,2.1,2.8,-,-,-,-,-,
06,06358,0788,ほうれんそう　葉　冬採り　ゆで,91.5,0.6,3.0,3.6,-,-,-,-,-,
06,06269,0789,ほうれんそう　葉　冷凍,92.2,0.7,2.6,3.3,-,-,-,-,-,
06,06372,0790,ほうれんそう　葉　冷凍　ゆで,90.6,0.8,4.0,4.8,Tr,1.3,3.1,-,4.5,
06,06373,0791,ほうれんそう　葉　冷凍　油いため,84.6,0.8,3.3,4.1,-,-,-,-,-,
06,06270,0792,ホースラディシュ　根茎　生,77.3,0.8,7.4,8.2,-,-,-,-,-,
06,06271,0793,まこも　茎　生,93.5,0.2,2.1,2.3,-,-,-,-,-,
06,06272,0794,みずかけな　葉　生,91.1,0.9,1.9,2.8,-,-,-,-,-,
06,06273,0795,みずかけな　塩漬,85.6,1.3,2.7,4.0,-,-,-,-,-,
06,06072,0796,みずな　葉　生,91.4,0.6,2.4,3.0,-,-,-,-,-,
06,06073,0797,みずな　葉　ゆで,91.8,0.8,2.8,3.6,-,-,-,-,-,
06,06074,0798,みずな　塩漬,88.2,0.5,3.0,3.5,-,-,-,-,-,
06,06274,0799,（みつば類）　切りみつば　葉　生,93.8,0.4,2.1,2.5,-,-,-,-,-,
06,06275,0800,（みつば類）　切りみつば　葉　ゆで,95.2,0.4,2.3,2.7,-,-,-,-,-,
06,06276,0801,（みつば類）　根みつば　葉　生,92.7,0.5,2.4,2.9,-,-,-,-,-,
06,06277,0802,（みつば類）　根みつば　葉　ゆで,92.9,0.6,2.7,3.3,-,-,-,-,-,
06,06278,0803,（みつば類）　糸みつば　葉　生,94.6,0.3,2.0,2.3,-,-,-,-,-,
06,06279,0804,（みつば類）　糸みつば　葉　ゆで,93.7,0.4,2.6,3.0,-,-,-,-,-,
06,06360,0805,みぶな　葉　生,93.9,0.3,1.5,1.8,-,-,-,-,-,
06,06280,0806,（みょうが類）　みょうが　花穂　生,95.6,0.4,1.7,2.1,-,-,-,-,-,
06,06281,0807,（みょうが類）　みょうがたけ　茎葉　生,97.1,0.1,1.0,1.1,-,-,-,-,-,
06,06282,0808,むかご　肉芽　生,75.1,0.8,3.4,4.2,-,-,-,-,-,
06,06283,0809,めキャベツ　結球葉　生,83.2,1.4,4.1,5.5,-,-,-,-,-,
06,06284,0810,めキャベツ　結球葉　ゆで,83.8,1.4,3.8,5.2,-,-,-,-,-,
06,06285,0811,めたで　芽ばえ　生,87.0,0.6,5.7,6.3,-,-,-,-,-,
06,06286,0812,（もやし類）　アルファルファもやし　生,96.0,0.1,1.3,1.4,-,-,-,-,-,
06,06287,0813,（もやし類）　だいずもやし　生,92.0,0.2,2.1,2.3,-,-,-,-,-,
06,06288,0814,（もやし類）　だいずもやし　ゆで,93.0,0.3,1.9,2.2,-,-,-,-,-,
06,06289,0815,（もやし類）　ブラックマッペもやし　生,94.7,0.1,1.4,1.5,-,-,-,-,-,
06,06290,0816,（もやし類）　ブラックマッペもやし　ゆで,95.8,0.2,1.4,1.6,-,-,-,-,-,
06,06291,0818,（もやし類）　りょくとうもやし　生,95.4,0.1,1.2,1.3,-,-,-,-,-,
06,06292,0819,（もやし類）　りょくとうもやし　ゆで,95.9,0.2,1.3,1.5,-,-,-,-,-,
06,06293,0820,モロヘイヤ　茎葉　生,86.1,1.3,4.6,5.9,-,-,-,-,-,
06,06294,0821,モロヘイヤ　茎葉　ゆで,91.3,0.8,2.7,3.5,-,-,-,-,-,
06,06401,0822,やぶまめ　生,45.8,-,-,9.8,-,-,-,-,-,
06,06295,0823,やまごぼう　みそ漬,72.8,3.1,3.9,7.0,-,-,-,-,-,
06,06296,0824,ゆりね　りん茎　生,66.5,3.3,2.1,5.4,-,-,-,-,-,
06,06297,0825,ゆりね　りん茎　ゆで,66.5,3.2,2.8,6.0,-,-,-,-,-,
06,06298,0826,ようさい　茎葉　生,93.0,0.4,2.7,3.1,-,-,-,-,-,
06,06299,0827,ようさい　茎葉　ゆで,92.4,0.4,3.0,3.4,-,-,-,-,-,
06,06300,0828,よめな　葉　生,84.6,1.3,6.5,7.8,-,-,-,-,-,
06,06301,0829,よもぎ　葉　生,83.6,0.9,6.9,7.8,-,-,-,-,-,
06,06302,0830,よもぎ　葉　ゆで,85.9,0.9,6.9,7.8,-,-,-,-,-,
06,06303,0831,らっかせい　未熟豆　生,50.1,0.1,3.9,4.0,-,-,-,-,-,
06,06304,0832,らっかせい　未熟豆　ゆで,51.3,0.2,4.0,4.2,-,-,-,-,-,
06,06305,0833,（らっきょう類）　らっきょう　りん茎　生,68.3,18.6,2.1,20.7,-,-,-,-,-,
06,06306,0834,（らっきょう類）　らっきょう　甘酢漬,67.5,1.3,1.5,2.9,-,-,-,-,-,
06,06307,0835,（らっきょう類）　エシャレット　りん茎　生,79.1,9.1,2.3,11.4,-,-,-,-,-,
06,06308,0836,リーキ　りん茎葉　生,90.8,0.4,2.1,2.5,-,-,-,-,-,
06,06309,0837,リーキ　りん茎葉　ゆで,91.3,0.7,1.9,2.6,-,-,-,-,-,
06,06319,0838,ルッコラ　葉　生,92.7,0.3,2.3,2.6,-,-,-,-,-,
06,06310,0839,ルバーブ　葉柄　生,92.1,0.5,2.0,2.5,-,-,-,-,-,
06,06311,0840,ルバーブ　葉柄　ゆで,94.1,0.7,2.2,2.9,-,-,-,-,-,
06,06312,0841,（レタス類）　レタス　土耕栽培　結球葉　生,95.9,0.1,1.0,1.1,-,-,-,-,-,
06,06361,0842,（レタス類）　レタス　水耕栽培　結球葉　生,95.3,0.2,0.9,1.1,-,-,-,-,-,
06,06313,0843,（レタス類）　サラダな　葉　生,94.9,0.2,1.6,1.8,-,-,-,-,-,
06,06314,0844,（レタス類）　リーフレタス　葉　生,94.0,0.5,1.4,1.9,-,-,-,-,-,
06,06315,0845,（レタス類）　サニーレタス　葉　生,94.1,0.6,1.4,2.0,-,-,-,-,-,
06,06362,0846,（レタス類）　サンチュ　葉　生,94.5,0.4,1.5,2.0,-,-,-,-,-,
06,06316,0847,（レタス類）　コスレタス　葉　生,94.5,0.4,1.5,1.9,-,-,-,-,-,
06,06317,0848,れんこん　根茎　生,81.5,0.2,1.8,2.0,-,-,-,-,-,
06,06318,0849,れんこん　根茎　ゆで,81.9,0.2,2.1,2.3,-,-,-,-,-,
06,06371,0850,れんこん　甘酢れんこん,80.8,0.3,2.0,2.3,-,-,-,-,-,
06,06320,0851,わけぎ　葉　生,90.3,0.3,2.5,2.8,-,-,-,-,-,
06,06321,0852,わけぎ　葉　ゆで,90.4,1.2,1.9,3.1,-,-,-,-,-,
06,06322,0853,わさび　根茎　生,74.2,0.8,3.6,4.4,-,-,-,-,-,
06,06323,0854,わさび　わさび漬,61.4,1.0,1.7,2.7,-,-,-,-,-,
06,06324,0855,わらび　生わらび　生,92.7,0.8,2.8,3.6,-,-,-,-,-,
06,06325,0856,わらび　生わらび　ゆで,95.2,0.5,2.5,3.0,-,-,-,-,-,
06,06326,0857,わらび　干しわらび　乾,10.4,10.0,48.0,58.0,-,-,-,-,-,
06,06382,0858,（その他）　ミックスベジタブル　冷凍,80.5,-,-,-,0.3,1.0,4.6,0.4,5.9,原材料配合割合から推計
06,06383,0859,（その他）　ミックスベジタブル　冷凍　ゆで,80.9,-,-,-,0.4,1.1,5.1,0.5,6.5,原材料配合割合から推計
06,06384,0860,（その他）　ミックスベジタブル　冷凍　油いため,75.5,-,-,-,0.3,1.1,4.5,0.6,5.9,原材料配合割合から推計
06,06399,0861,（その他）　野菜ミックスジュース　通常タイプ,93.9,-,-,-,Tr,0.4,0.5,-,0.9,
06,06400,0862,（その他）　野菜ミックスジュース　濃縮タイプ,90.0,-,-,-,0.1,0.6,0.3,-,1.0,
07,07001,0863,あけび　果肉　生,77.1,0.6,0.5,1.1,-,-,-,-,-,
07,07002,0864,あけび　果皮　生,90.4,1.4,1.7,3.1,-,-,-,-,-,
07,07181,0865,アサイー　冷凍　無糖,87.7,-,-,-,0.1,0.9,3.8,-,4.7,
07,07003,0866,アセロラ　酸味種　生,89.9,0.8,1.1,1.9,-,-,-,-,-,
07,07159,0867,アセロラ　甘味種　生,89.9,0.8,1.1,1.9,-,-,-,-,-,
07,07004,0868,アセロラ　果実飲料　10%果汁入り飲料,89.4,0.1,0.1,0.2,-,-,-,-,-,
07,07005,0869,アテモヤ　生,77.7,0.7,2.6,3.3,-,-,-,-,-,
07,07006,0870,アボカド　生,71.3,1.7,3.9,5.6,-,-,-,-,-,
07,07007,0871,あんず　生,89.8,0.6,1.0,1.6,-,-,-,-,-,
07,07008,0872,あんず　乾,16.8,4.3,5.5,9.8,-,-,-,-,-,
07,07009,0873,あんず　缶詰,79.8,0.4,0.4,0.8,-,-,-,-,-,
07,07010,0874,あんず　ジャム　高糖度,34.5,0.5,0.2,0.7,-,-,-,-,-,
07,07011,0875,あんず　ジャム　低糖度,48.8,0.9,0.3,1.2,-,-,-,-,-,
07,07012,0876,いちご　生,90.0,0.5,0.9,1.4,-,-,-,-,-,
07,07013,0877,いちご　ジャム　高糖度,36.0,0.7,0.6,1.3,-,-,-,-,-,
07,07014,0878,いちご　ジャム　低糖度,50.7,0.7,0.4,1.1,-,-,-,-,-,
07,07160,0879,いちご　乾,15.4,1.2,1.7,3.0,-,-,-,-,-,
07,07015,0880,いちじく　生,84.6,0.7,1.2,1.9,-,-,-,-,-,
07,07016,0881,いちじく　乾,18.0,3.4,7.3,10.7,-,-,-,-,-,
07,07017,0882,いちじく　缶詰,79.7,0.6,0.6,1.2,-,-,-,-,-,
07,07019,0883,うめ　生,90.4,0.9,1.6,2.5,-,-,-,-,-,
07,07020,0884,うめ　梅漬　塩漬,72.3,1.1,1.6,2.7,-,-,-,-,-,
07,07021,0885,うめ　梅漬　調味漬,80.2,1.2,2.2,3.4,-,-,-,-,-,
07,07022,0886,うめ　梅干し　塩漬,72.2,1.4,2.2,3.3,-,-,-,-,-,
07,07023,0887,うめ　梅干し　調味漬,68.7,1.3,1.2,2.5,-,-,-,-,-,
07,07024,0888,うめ　梅びしお,42.4,0.5,0.8,1.3,-,-,-,-,-,
07,07025,0889,うめ　果実飲料　20%果汁入り飲料,87.6,0.1,0,0.1,-,-,-,-,-,
07,07037,0890,オリーブ　塩漬　グリーンオリーブ,75.6,0.2,3.1,3.3,-,-,-,-,-,
07,07038,0891,オリーブ　塩漬　ブラックオリーブ,81.6,0.4,2.1,2.5,-,-,-,-,-,
07,07039,0892,オリーブ　塩漬　スタッフドオリーブ,75.4,0.8,2.9,3.7,-,-,-,-,-,
07,07049,0893,かき　甘がき　生,83.1,0.2,1.4,1.6,-,-,-,-,-,
07,07050,0894,かき　渋抜きがき　生,82.2,0.5,2.3,2.8,-,-,-,-,-,
07,07051,0895,かき　干しがき,24.0,1.3,12.7,14.0,-,-,-,-,-,
07,07053,0896,かりん　生,80.7,0.9,8.0,8.9,-,-,-,-,-,
07,07018,0897,（かんきつ類）　いよかん　砂じょう　生,86.7,0.5,0.6,1.1,-,-,-,-,-,
07,07026,0898,（かんきつ類）　うんしゅうみかん　じょうのう　早生　生,87.2,0.3,0.4,0.7,-,-,-,-,-,
07,07027,0899,（かんきつ類）　うんしゅうみかん　じょうのう　普通　生,86.9,0.5,0.5,1.0,-,-,-,-,-,
07,07028,0900,（かんきつ類）　うんしゅうみかん　砂じょう　早生　生,87.8,0.2,0.2,0.4,-,-,-,-,-,
07,07029,0901,（かんきつ類）　うんしゅうみかん　砂じょう　普通　生,87.4,0.2,0.2,0.4,-,-,-,-,-,
07,07030,0902,（かんきつ類）　うんしゅうみかん　果実飲料　ストレートジュース,88.5,0,0,0,-,-,-,-,-,
07,07031,0903,（かんきつ類）　うんしゅうみかん　果実飲料　濃縮還元ジュース,89.3,0,0,0,-,-,-,-,-,
07,07032,0904,（かんきつ類）　うんしゅうみかん　果実飲料　果粒入りジュース,86.7,Tr,0,Tr,-,-,-,-,-,
07,07033,0905,（かんきつ類）　うんしゅうみかん　果実飲料　50%果汁入り飲料,84.9,0.1,0,0.1,-,-,-,-,-,
07,07034,0906,（かんきつ類）　うんしゅうみかん　果実飲料　20%果汁入り飲料,87.4,0,0,0,-,-,-,-,-,
07,07035,0907,（かんきつ類）　うんしゅうみかん　缶詰　果肉,83.8,0.2,0.3,0.5,-,-,-,-,-,
07,07036,0908,（かんきつ類）　うんしゅうみかん　缶詰　液汁,84.1,0,0,0,-,-,-,-,-,
07,07040,0909,（かんきつ類）　オレンジ　ネーブル　砂じょう　生,86.8,0.4,0.6,1.0,-,-,-,-,-,
07,07041,0910,（かんきつ類）　オレンジ　バレンシア　米国産　砂じょう　生,88.7,0.3,0.5,0.8,-,-,-,-,-,
07,07042,0911,（かんきつ類）　オレンジ　バレンシア　果実飲料　ストレートジュース,87.8,0.2,0.1,0.3,-,-,-,-,-,
07,07043,0912,（かんきつ類）　オレンジ　バレンシア　果実飲料　濃縮還元ジュース,88.1,0.2,Tr,0.2,-,-,-,-,-,
07,07044,0913,（かんきつ類）　オレンジ　バレンシア　果実飲料　50%果汁入り飲料,88.4,0.1,Tr,0.1,-,-,-,-,-,
07,07045,0914,（かんきつ類）　オレンジ　バレンシア　果実飲料　30%果汁入り飲料,89.7,0,Tr,Tr,-,-,-,-,-,
07,07046,0915,（かんきつ類）　オレンジ　バレンシア　マーマレード　高糖度,36.4,0.5,0.2,0.7,-,-,-,-,-,
07,07047,0916,（かんきつ類）　オレンジ　バレンシア　マーマレード　低糖度,51.7,0.9,0.4,1.3,-,-,-,-,-,
07,07161,0917,（かんきつ類）　オレンジ　福原オレンジ　砂じょう　生,88.7,0.3,0.5,0.8,-,-,-,-,-,
07,07048,0918,（かんきつ類）　オロブランコ　砂じょう　生,88.7,0.3,0.6,0.9,-,-,-,-,-,
07,07052,0919,（かんきつ類）　かぼす　果汁　生,90.7,0.1,0,0.1,-,-,-,-,-,
07,07162,0920,（かんきつ類）　かわちばんかん　砂じょう　生,90.0,0.3,0.3,0.6,-,-,-,-,-,
07,07163,0921,（かんきつ類）　きよみ　砂じょう　生,88.4,0.3,0.3,0.6,-,-,-,-,-,
07,07056,0922,（かんきつ類）　きんかん　全果　生,80.8,2.3,2.3,4.6,-,-,-,-,-,
07,07062,0923,（かんきつ類）　グレープフルーツ　白肉種　砂じょう　生,89.0,0.2,0.4,0.6,-,-,-,-,-,
07,07164,0924,（かんきつ類）　グレープフルーツ　紅肉種　砂じょう　生,89.0,0.2,0.4,0.6,-,-,-,-,-,
07,07063,0925,（かんきつ類）　グレープフルーツ　果実飲料　ストレートジュース,88.7,0.1,0,0.1,-,-,-,-,-,
07,07064,0926,（かんきつ類）　グレープフルーツ　果実飲料　濃縮還元ジュース,90.1,0.2,0,0.2,-,-,-,-,-,
07,07065,0927,（かんきつ類）　グレープフルーツ　果実飲料　50%果汁入り飲料,88.4,0.1,0,0.1,-,-,-,-,-,
07,07066,0928,（かんきつ類）　グレープフルーツ　果実飲料　20%果汁入り飲料,90.1,0,0,0,-,-,-,-,-,
07,07067,0929,（かんきつ類）　グレープフルーツ　缶詰,82.1,0.4,0.2,0.6,-,-,-,-,-,
07,07074,0930,（かんきつ類）　さんぼうかん　砂じょう　生,87.6,0.3,0.6,0.9,-,-,-,-,-,
07,07075,0931,（かんきつ類）　シークヮーサー　果汁　生,90.9,0.3,0,0.3,-,-,-,-,-,
07,07076,0932,（かんきつ類）　シークヮーサー　果実飲料　10%果汁入り飲料,88.1,0,0,0,-,-,-,-,-,
07,07165,0933,（かんきつ類）　しらぬひ　砂じょう　生,85.8,0.3,0.3,0.6,-,-,-,-,-,
07,07078,0934,（かんきつ類）　すだち　果皮　生,80.7,2.8,7.3,10.1,-,-,-,-,-,
07,07079,0935,（かんきつ類）　すだち　果汁　生,92.5,0.1,Tr,0.1,-,-,-,-,-,
07,07166,0936,（かんきつ類）　せとか　砂じょう　生,86.9,0.4,0.3,0.7,-,-,-,-,-,
07,07085,0937,（かんきつ類）　セミノール　砂じょう　生,86.0,0.3,0.5,0.8,-,-,-,-,-,
07,07083,0938,（かんきつ類）　だいだい　果汁　生,91.2,0,0,0,-,-,-,-,-,
07,07093,0939,（かんきつ類）　なつみかん　砂じょう　生,88.6,0.4,0.8,1.2,-,-,-,-,-,
07,07094,0940,（かんきつ類）　なつみかん　缶詰,79.7,0.3,0.2,0.5,-,-,-,-,-,
07,07105,0941,（かんきつ類）　はっさく　砂じょう　生,87.2,0.2,1.3,1.5,-,-,-,-,-,
07,07167,0942,（かんきつ類）　はるみ　砂じょう　生,86.5,0.4,0.4,0.8,-,-,-,-,-,
07,07112,0943,（かんきつ類）　ひゅうがなつ　じょうのう及びアルベド　生,87.2,1.0,1.1,2.1,-,-,-,-,-,
07,07113,0944,（かんきつ類）　ひゅうがなつ　砂じょう　生,90.7,0.3,0.4,0.7,-,-,-,-,-,
07,07126,0945,（かんきつ類）　ぶんたん　砂じょう　生,89.0,0.3,0.6,0.9,-,-,-,-,-,
07,07127,0946,（かんきつ類）　ぶんたん　ざぼん漬,14.0,1.3,1.4,2.7,-,-,-,-,-,
07,07129,0947,（かんきつ類）　ぽんかん　砂じょう　生,88.8,0.4,0.6,1.0,-,-,-,-,-,
07,07142,0948,（かんきつ類）　ゆず　果皮　生,83.7,3.3,3.6,6.9,-,-,-,-,-,
07,07143,0949,（かんきつ類）　ゆず　果汁　生,92.0,0.3,0.1,0.4,-,-,-,-,-,
07,07145,0950,（かんきつ類）　ライム　果汁　生,89.8,0.2,0,0.2,-,-,-,-,-,
07,07155,0951,（かんきつ類）　レモン　全果　生,85.3,2.0,2.9,4.9,-,-,-,-,-,
07,07156,0952,（かんきつ類）　レモン　果汁　生,90.5,Tr,0,Tr,-,-,-,-,-,
07,07054,0953,キウイフルーツ　緑肉種　生,84.7,0.6,2.0,2.6,-,-,-,-,-,
07,07168,0954,キウイフルーツ　黄肉種　生,83.2,0.5,0.9,1.4,-,-,-,-,-,
07,07055,0956,キワノ　生,89.2,0.6,2.0,2.6,-,-,-,-,-,
07,07057,0957,グァバ　赤肉種　生,88.9,0.7,4.4,5.1,-,-,-,-,-,
07,07169,0958,グァバ　白肉種　生,88.9,0.7,4.4,5.1,-,-,-,-,-,
07,07058,0959,グァバ　果実飲料　20%果汁入り飲料　（ネクター）,87.4,0.2,0.6,0.8,-,-,-,-,-,
07,07059,0960,グァバ　果実飲料　10%果汁入り飲料,87.4,0,0.2,0.2,-,-,-,-,-,
07,07061,0962,ぐみ　生,81.0,0.2,1.8,2.0,-,-,-,-,-,
07,07157,0963,ココナッツ　ココナッツウォーター,94.3,0,0,0,-,-,-,-,-,
07,07158,0964,ココナッツ　ココナッツミルク,78.8,0.2,0,0.2,-,-,-,-,-,
07,07170,0965,ココナッツ　ナタデココ,79.7,Tr,0.5,0.5,-,-,-,-,-,
07,07070,0966,さくらんぼ　国産　生,83.1,0.1,1.1,1.2,-,-,-,-,-,
07,07071,0967,さくらんぼ　米国産　生,81.1,0.6,0.8,1.4,-,-,-,-,-,
07,07072,0968,さくらんぼ　米国産　缶詰,81.5,0.6,0.4,1.0,-,-,-,-,-,
07,07073,0969,ざくろ　生,83.9,0,0,0,-,-,-,-,-,
07,07077,0970,すいか　赤肉種　生,89.6,0.1,0.2,0.3,-,-,-,-,-,
07,07171,0971,すいか　黄肉種　生,89.6,0.1,0.2,0.3,-,-,-,-,-,
07,07186,0971-1,（すぐり類）　赤すぐり　冷凍,86.0,-,-,-,Tr,0.7,2.0,-,2.8,
07,07182,0972,（すぐり類）　カシス　冷凍,79.4,-,-,-,0.1,0.5,5.8,-,6.4,
07,07060,0973,（すぐり類）　グーズベリー　生,85.2,0.7,1.8,2.5,-,-,-,-,-,
07,07069,0974,スターフルーツ　生,91.4,0.4,1.4,1.8,-,-,-,-,-,
07,07080,0975,（すもも類）　にほんすもも　生,88.6,0.4,1.2,1.6,-,-,-,-,-,
07,07081,0976,（すもも類）　プルーン　生,86.2,0.9,1.0,1.9,-,-,-,-,-,
07,07082,0977,（すもも類）　プルーン　乾,33.3,3.4,3.8,7.1,-,-,-,-,-,
07,07086,0978,チェリモヤ　生,78.1,0.8,1.4,2.2,-,-,-,-,-,
07,07111,0979,ドラゴンフルーツ　生,85.7,0.3,1.6,1.9,-,-,-,-,-,
07,07087,0980,ドリアン　生,66.4,0.7,1.4,2.1,-,-,-,-,-,
07,07088,0981,（なし類）　日本なし　生,88.0,0.2,0.7,0.9,-,-,-,-,-,
07,07089,0982,（なし類）　日本なし　缶詰,80.5,0.1,0.6,0.7,-,-,-,-,-,
07,07090,0983,（なし類）　中国なし　生,86.8,0.3,1.1,1.4,-,-,-,-,-,
07,07091,0984,（なし類）　西洋なし　生,84.9,0.7,1.2,1.9,-,-,-,-,-,
07,07092,0985,（なし類）　西洋なし　缶詰,78.8,0.4,0.6,1.0,-,-,-,-,-,
07,07095,0986,なつめ　乾,21.0,2.7,9.8,12.5,-,-,-,-,-,
07,07096,0987,なつめやし　乾,24.8,1.5,5.5,7.0,-,-,-,-,-,
07,07097,0988,パインアップル　生,85.2,0.2,1.0,1.2,-,-,-,-,-,
07,07177,0989,パインアップル　焼き,78.2,0.2,1.5,1.7,-,-,-,-,-,
07,07098,0990,パインアップル　果実飲料　ストレートジュース,88.2,0,0,0,-,-,-,-,-,
07,07099,0991,パインアップル　果実飲料　濃縮還元ジュース,88.3,0,0,0,-,-,-,-,-,
07,07100,0992,パインアップル　果実飲料　50%果汁入り飲料,87.3,0,0,0,-,-,-,-,-,
07,07101,0993,パインアップル　果実飲料　10%果汁入り飲料,87.6,0,0,0,-,-,-,-,-,
07,07102,0994,パインアップル　缶詰,78.9,0,0.5,0.5,-,-,-,-,-,
07,07103,0995,パインアップル　砂糖漬,12.0,0,1.3,1.3,-,-,-,-,-,
07,07104,0996,ハスカップ　生,85.5,0.6,1.5,2.1,-,-,-,-,-,
07,07106,0997,パッションフルーツ　果汁　生,82.0,0,0,0,-,-,-,-,-,
07,07107,0998,バナナ　生,75.4,0.1,1.0,1.1,-,-,-,-,-,
07,07108,0999,バナナ　乾,14.3,2.0,5.0,7.0,-,-,-,-,-,
07,07109,1000,パパイア　完熟　生,89.2,0.7,1.5,2.2,-,-,-,-,-,
07,07110,1001,パパイア　未熟　生,88.7,0.4,1.8,2.2,-,-,-,-,-,
07,07114,1002,びわ　生,88.6,0.4,1.2,1.6,-,-,-,-,-,
07,07115,1003,びわ　缶詰,79.6,0.3,0.3,0.6,-,-,-,-,-,
07,07116,1004,ぶどう　皮なし　生,83.5,0.2,0.3,0.5,-,-,-,-,-,
07,07178,1005,ぶどう　皮つき　生,81.7,0.2,0.6,0.9,-,-,-,-,-,
07,07187,1005-1,ぶどう　皮つき　シャインマスカット　生,82.5,-,-,0,Tr,0.4,0.5,-,0.9,
07,07117,1006,ぶどう　干しぶどう,14.5,1.2,2.9,4.1,-,-,-,-,-,
07,07118,1007,ぶどう　果実飲料　ストレートジュース,84.8,0.1,Tr,0.1,-,-,-,-,-,
07,07119,1008,ぶどう　果実飲料　濃縮還元ジュース,87.2,0.1,Tr,0.1,-,-,-,-,-,
07,07120,1009,ぶどう　果実飲料　70%果汁入り飲料,86.8,0.1,Tr,0.1,-,-,-,-,-,
07,07121,1010,ぶどう　果実飲料　10%果汁入り飲料,86.9,Tr,0,Tr,-,-,-,-,-,
07,07122,1011,ぶどう　缶詰,78.9,0.2,0,0.2,-,-,-,-,-,
07,07123,1012,ぶどう　ジャム,51.4,1.0,0.5,1.5,-,-,-,-,-,
